tic_id,period,epoch,rp_rs,inclination,a_rs,model_flux,chi2,red_chi2,rmse,mae,bic,aic,dof,n_obs,optimization_history,success,best_method,initial_params,t_zoom,f_zoom,t_full,f_full,phase_full,phase_best,planet_radius_rjup,planet_radius_rearth,transit_depth_pct,impact_parameter,transit_duration_hours,equilibrium_temp,transit_probability_pct
100990000,9.600721180181537,1386.1504325980102,0.015354534644620395,89.46098670667361,41.846053860471535,[1. 1. 1. ... 1. 1. 1.],2.9920640139355476e-07,6.293782107563205e-11,0.00031887395024114977,0.0002532259403707382,42.33896450481195,10.01262390534989,4754,4759,"{'L-BFGS-B': {'success': True, 'fun': np.float64(3.0126739474075823e-07), 'nit': 0, 'x': [9.581046366528344, 1386.1848582548562, 0.01673442036626235, 90.0, 34.87173069016613], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(3.024815067497943e-07), 'nit': 1, 'x': [9.585954787949436, 1386.6470822174235, 0.008431956883454765, 89.3759169720245, 31.80503868115954], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(2.9920640139355476e-07), 'nit': 579, 'x': [9.600721180181537, 1386.1504325980102, 0.015354534644620395, 89.46098670667361, 41.846053860471535], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 100990000, 'sector': 3, 'period': 9.581046366528344, 'epoch': 1386.1848582548562, 'duration': 0.08891951669765669, 'duration_hours': 2.1340684007437605, 'depth': 0.9997199591750052, 'depth_ppm': 280.04082499477613, 'sde': 9.485988836829423, 'transit_snr': 8.836414640577472, 'rp_rs': np.float64(0.01673442036626235), 'a_rs': 34.87173069016613, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 6169.0, 'stellar_radius': 1.117, 'stellar_mass': 1.098, 'equilibrium_temp': 738.6913634263353, 'transit_probability': 6.890014325971721, 'planet_radius_earth': 0.18189523400043853, 'planet_radius_jupiter': 0.0019208817111897095, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[1385.9509752  1385.95236413 1385.95375306 ... 1406.21383845 1406.21522735
 1406.21661625]",[0.99964336 1.00075573 1.00026566 ... 0.99965383 1.00029209 1.0000217 ],"[1385.9509752  1385.95236413 1385.95375306 ... 1406.21383845 1406.21522735
 1406.21661625]",[0.99964336 1.00075573 1.00026566 ... 0.99965383 1.00029209 1.0000217 ],"[-0.02441101 -0.02426605 -0.02412108 ...  0.09047941  0.09062438
  0.09076934]","[-0.02077525 -0.02063058 -0.02048591 ...  0.08978112  0.08992579
  0.09007045]",0.0017624897747962852,0.1668965288921368,0.023576173415285062,0.3936633168171457,1.6406342268967067,674.3300563618996,574.1681756368245
122442334,0.7015441544934602,3313.3205863691187,0.04446074486944857,84.64222009303492,3.5755410497908815,[1. 1. 1. ... 1. 1. 1.],0.00375255336575241,8.87128455260617e-07,0.006973440534410443,0.005572292489109935,41.759445588796524,10.01794030460718,4230,4235,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.0037526039582811248), 'nit': 14, 'x': [0.7015248671689915, 3313.321079197838, 0.04386208936156516, 90.0, 3.755695076736597], 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH'}, 'Powell': {'success': True, 'fun': np.float64(0.003839302394826475), 'nit': 1, 'x': [0.715698669293214, 3313.317844889975, 0.04940955955931211, 89.99995411064063, 3.349489139043979], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.00375255336575241), 'nit': 347, 'x': [0.7015441544934602, 3313.3205863691187, 0.04446074486944857, 84.64222009303492, 3.5755410497908815], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 122442334, 'sector': 74, 'period': 0.7017044879142993, 'epoch': 3313.3165859270057, 'duration': 0.06221584695199401, 'duration_hours': 1.4931803268478563, 'depth': 0.9978710644012011, 'depth_ppm': 2128.935598798898, 'sde': 8.797843363292014, 'transit_snr': 11.05928731829269, 'rp_rs': np.float64(0.04614039010237016), 'a_rs': 3.7557210979384634, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5049.84, 'stellar_radius': 0.777785, 'stellar_mass': 0.842, 'equilibrium_temp': 1842.535878428165, 'transit_probability': 44.54579183794819, 'planet_radius_earth': 0.3492193485657771, 'planet_radius_jupiter': 0.003687886950638675, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3313.22987609 3313.23126496 3313.23265382 ... 3339.36301569 3339.36440458
 3339.36579348]",[1.01690984 0.99793346 1.00629205 ... 1.00447687 1.00550929 1.00987512],"[3312.86182744 3312.86321631 3312.86460517 ... 3339.56301671 3339.56440561
 3339.56579451]",[0.98581595 0.99680409 1.00343245 ... 0.99351613 1.00003309 1.00386445],[0.35192308 0.35390235 0.35588162 ... 0.40382346 0.40580278 0.40778209],[0.34607262 0.34805235 0.35003207 ... 0.40666953 0.4086493  0.41062906],0.003553637072767014,0.33650674226225213,0.19767578343461434,0.3338649959836124,1.5098128477051973,1888.3901916762889,4679.056061737615
100990000,9.600721180181537,1386.1504325980102,0.015354534644620395,89.46098670667361,41.846053860471535,[1. 1. 1. ... 1. 1. 1.],2.9920640139355476e-07,6.293782107563205e-11,0.00031887395024114977,0.0002532259403707382,42.33896450481195,10.01262390534989,4754,4759,"{'L-BFGS-B': {'success': True, 'fun': np.float64(3.0126739474075823e-07), 'nit': 0, 'x': [9.581046366528344, 1386.1848582548562, 0.01673442036626235, 90.0, 34.87173069016613], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(3.024815067497943e-07), 'nit': 1, 'x': [9.585954787949436, 1386.6470822174235, 0.008431956883454765, 89.3759169720245, 31.80503868115954], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(2.9920640139355476e-07), 'nit': 579, 'x': [9.600721180181537, 1386.1504325980102, 0.015354534644620395, 89.46098670667361, 41.846053860471535], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 100990000, 'sector': 3, 'period': 9.581046366528344, 'epoch': 1386.1848582548562, 'duration': 0.08891951669765669, 'duration_hours': 2.1340684007437605, 'depth': 0.9997199591750052, 'depth_ppm': 280.04082499477613, 'sde': 9.485988836829423, 'transit_snr': 8.836414640577472, 'rp_rs': np.float64(0.01673442036626235), 'a_rs': 34.87173069016613, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 6169.0, 'stellar_radius': 1.117, 'stellar_mass': 1.098, 'equilibrium_temp': 738.6913634263353, 'transit_probability': 6.890014325971721, 'planet_radius_earth': 0.18189523400043853, 'planet_radius_jupiter': 0.0019208817111897095, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[1385.9509752  1385.95236413 1385.95375306 ... 1406.21383845 1406.21522735
 1406.21661625]",[0.99964336 1.00075573 1.00026566 ... 0.99965383 1.00029209 1.0000217 ],"[1385.9509752  1385.95236413 1385.95375306 ... 1406.21383845 1406.21522735
 1406.21661625]",[0.99964336 1.00075573 1.00026566 ... 0.99965383 1.00029209 1.0000217 ],"[-0.02441101 -0.02426605 -0.02412108 ...  0.09047941  0.09062438
  0.09076934]","[-0.02077525 -0.02063058 -0.02048591 ...  0.08978112  0.08992579
  0.09007045]",0.0017624897747962852,0.1668965288921368,0.023576173415285062,0.3936633168171457,1.6406342268967067,674.3300563618996,574.1681756368245
138805992,10.323056148918734,3312.874342293048,0.117921255777646,89.99997957822643,78.80936125592177,[0.98487213 0.98449542 0.98419163 ... 1.         1.         1.        ],0.05823413167379762,1.8682749975552654e-05,0.032913549752242734,0.02592434214865522,40.289379637050686,10.07748958738625,3117,3122,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.05825331200363318), 'nit': 12, 'x': [10.321861843136892, 3312.8748419226254, 0.11907013737018221, 90.0, 86.03265314423331], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(0.05844050499477997), 'nit': 1, 'x': [10.368756155984682, 3312.8284944595853, 0.11492417045063993, 89.99996351174428, 81.52896776384505], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.05823413167379762), 'nit': 316, 'x': [10.323056148918734, 3312.874342293048, 0.117921255777646, 89.99997957822643, 78.80936125592177], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 138805992, 'sector': 74, 'period': 10.322367206776548, 'epoch': 3312.87708967924, 'duration': 0.04356138167114911, 'duration_hours': 1.0454731601075786, 'depth': 0.9802299515442661, 'depth_ppm': 19770.048455733937, 'sde': 7.881441841585226, 'transit_snr': 4.518696519095517, 'rp_rs': np.float64(0.14060600433741774), 'a_rs': 86.03267749334665, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5229.0, 'stellar_radius': 1.005, 'stellar_mass': 0.878, 'equilibrium_temp': 398.63178509774644, 'transit_probability': 2.5127140978992553, 'planet_radius_earth': 1.3750782133484487, 'planet_radius_jupiter': 0.014521340297844685, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3312.8617053  3312.86309416 3312.86448301 ... 3334.41831438 3334.41970326
 3334.42109215]",[0.98127389 1.01564608 1.00922329 ... 0.96185867 1.04029493 0.99931769],"[3312.8617053  3312.86309416 3312.86448301 ... 3339.5627513  3339.56414019
 3339.56552908]",[0.98127389 1.01564608 1.00922329 ... 1.02923411 0.97919603 1.02643564],"[-0.00149039 -0.00135584 -0.0012213  ... -0.41477308 -0.41463852
 -0.41450397]","[-0.00122415 -0.00108961 -0.00095507 ... -0.41467947 -0.41454493
 -0.41441038]",0.012178531717515624,1.1532291986721344,1.390542256417704,2.80897990067738e-05,1.1187102836508154,416.49974533752317,274.3018318795327
137556197,3.4497911845580957,3313.727352171507,0.08152241875723468,89.99975655853248,41.643231563818034,[1. 1. 1. ... 1. 1. 1.],0.014756293064756572,5.9477198971207466e-06,0.0167945408758359,0.013202145169059652,39.106907653418034,10.038949841451853,2481,2486,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.014759072871147598), 'nit': 16, 'x': [3.4503012597635814, 3313.725382722006, 0.07936113267080537, 90.0, 38.07649275358416], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(0.014935225113561847), 'nit': 1, 'x': [3.411877116741019, 3313.3789828567737, 0.13025372986011438, 89.99994473977962, 45.69174224875864], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.014756293064756572), 'nit': 356, 'x': [3.4497911845580957, 3313.727352171507, 0.08152241875723468, 89.99975655853248, 41.643231563818034], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 137556197, 'sector': 74, 'period': 3.4485345683156985, 'epoch': 3313.733031626472, 'duration': 0.03133347889786045, 'duration_hours': 0.7520034935486508, 'depth': 0.9924521640493925, 'depth_ppm': 7547.835950607484, 'sde': 7.624637924088919, 'transit_snr': 5.505626597862135, 'rp_rs': np.float64(0.08687828238753045), 'a_rs': 38.07649863209233, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 4259.0, 'stellar_radius': 0.534, 'stellar_mass': 0.601, 'equilibrium_temp': 488.0498003962458, 'transit_probability': 3.016648473805043, 'planet_radius_earth': 0.4514503101975734, 'planet_radius_jupiter': 0.004767484146216548, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3313.51737504 3313.51876389 3313.52015275 ... 3338.08517567 3338.08656456
 3338.08795345]",[0.97043261 1.01117818 1.01754659 ... 0.97076962 1.00076218 0.99092309],"[3312.8618335  3312.86322236 3312.86461122 ... 3339.56295817 3339.56434706
 3339.56573596]",[1.00697095 0.99739334 0.99048074 ... 0.98029664 1.00203398 0.98692328],"[-0.2526285  -0.25222577 -0.25182303 ...  0.49011675  0.4905195
  0.49092225]","[-0.25089016 -0.25048757 -0.25008498 ...  0.48903473  0.48943733
  0.48983994]",0.004473578762212343,0.42361934679883145,0.6645904760029908,0.00017693605864223594,0.6845325559330189,466.68133364254527,275.82732456849214
137556197,3.4497911845580957,3313.727352171507,0.08152241875723468,89.99975655853248,41.643231563818034,[1. 1. 1. ... 1. 1. 1.],0.014756293064756572,5.9477198971207466e-06,0.0167945408758359,0.013202145169059652,39.106907653418034,10.038949841451853,2481,2486,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.014759072871147598), 'nit': 16, 'x': [3.4503012597635814, 3313.725382722006, 0.07936113267080537, 90.0, 38.07649275358416], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(0.014935225113561847), 'nit': 1, 'x': [3.411877116741019, 3313.3789828567737, 0.13025372986011438, 89.99994473977962, 45.69174224875864], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.014756293064756572), 'nit': 356, 'x': [3.4497911845580957, 3313.727352171507, 0.08152241875723468, 89.99975655853248, 41.643231563818034], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 137556197, 'sector': 74, 'period': 3.4485345683156985, 'epoch': 3313.733031626472, 'duration': 0.03133347889786045, 'duration_hours': 0.7520034935486508, 'depth': 0.9924521640493925, 'depth_ppm': 7547.835950607484, 'sde': 7.624637924088919, 'transit_snr': 5.505626597862135, 'rp_rs': np.float64(0.08687828238753045), 'a_rs': 38.07649863209233, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 4259.0, 'stellar_radius': 0.534, 'stellar_mass': 0.601, 'equilibrium_temp': 488.0498003962458, 'transit_probability': 3.016648473805043, 'planet_radius_earth': 0.4514503101975734, 'planet_radius_jupiter': 0.004767484146216548, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3313.51737504 3313.51876389 3313.52015275 ... 3338.08517567 3338.08656456
 3338.08795345]",[0.97043261 1.01117818 1.01754659 ... 0.97076962 1.00076218 0.99092309],"[3312.8618335  3312.86322236 3312.86461122 ... 3339.56295817 3339.56434706
 3339.56573596]",[1.00697095 0.99739334 0.99048074 ... 0.98029664 1.00203398 0.98692328],"[-0.2526285  -0.25222577 -0.25182303 ...  0.49011675  0.4905195
  0.49092225]","[-0.25089016 -0.25048757 -0.25008498 ...  0.48903473  0.48943733
  0.48983994]",0.004473578762212343,0.42361934679883145,0.6645904760029908,0.00017693605864223594,0.6845325559330189,466.68133364254527,275.82732456849214
137637249,1.0170637668337552,3313.731175329398,0.1057958175187087,89.99806391745547,13.948642743516078,[1. 1. 1. ... 1. 1. 1.],0.049373453824143834,3.7805094811748724e-05,0.0438679692331007,0.03453859890761208,35.94210087264265,10.095350465318397,1306,1311,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.049552720966346754), 'nit': 27, 'x': [1.0169774093442745, 3313.733193390401, 0.10734475164718463, 90.0, 17.129826911582565], 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH'}, 'Powell': {'success': True, 'fun': np.float64(0.05051567738745423), 'nit': 1, 'x': [1.0017133051731544, 3313.4692007724325, 0.17427489962453174, 89.99994473977962, 20.555813900684992], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.049373453824143834), 'nit': 628, 'x': [1.0170637668337552, 3313.731175329398, 0.1057958175187087, 89.99806391745547, 13.948642743516078], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 137637249, 'sector': 74, 'period': 1.0168283522126214, 'epoch': 3313.733079597044, 'duration': 0.02109074441434638, 'duration_hours': 0.5061778659443131, 'depth': 0.9864934122580689, 'depth_ppm': 13506.587741931142, 'sde': 7.468170648936445, 'transit_snr': 5.342439913799978, 'rp_rs': np.float64(0.1162178460561507), 'a_rs': 17.129899989156087, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5265.0, 'stellar_radius': 0.785, 'stellar_mass': 0.793, 'equilibrium_temp': 899.5099340522147, 'transit_probability': 9.857238920965257, 'planet_radius_earth': 0.8877689500783359, 'planet_radius_jupiter': 0.009375172193700546, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3313.69069444 3313.6920833  3313.69347216 ... 3339.19324035 3339.19462925
 3339.19601814]",[0.93100013 1.10237943 1.07064546 ... 1.0060468  0.96031476 0.99293815],"[3312.86154581 3312.86293467 3312.86432353 ... 3339.56268668 3339.56407558
 3339.56546448]",[0.92903427 1.04431128 1.02112711 ... 1.01488323 0.96713713 1.02266434],[0.14288996 0.14425584 0.14562171 ... 0.40213108 0.40349699 0.4048629 ],[0.14496067 0.14632623 0.14769179 ... 0.39812369 0.39948929 0.40085488],0.008534438042604923,0.8081567937155252,1.1192755004451937,0.0004713387959801849,0.6166070124010281,996.8215128445178,1210.5372543421256
137637249,1.0170637668337552,3313.731175329398,0.1057958175187087,89.99806391745547,13.948642743516078,[1. 1. 1. ... 1. 1. 1.],0.049373453824143834,3.7805094811748724e-05,0.0438679692331007,0.03453859890761208,35.94210087264265,10.095350465318397,1306,1311,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.049552720966346754), 'nit': 27, 'x': [1.0169774093442745, 3313.733193390401, 0.10734475164718463, 90.0, 17.129826911582565], 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH'}, 'Powell': {'success': True, 'fun': np.float64(0.05051567738745423), 'nit': 1, 'x': [1.0017133051731544, 3313.4692007724325, 0.17427489962453174, 89.99994473977962, 20.555813900684992], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.049373453824143834), 'nit': 628, 'x': [1.0170637668337552, 3313.731175329398, 0.1057958175187087, 89.99806391745547, 13.948642743516078], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 137637249, 'sector': 74, 'period': 1.0168283522126214, 'epoch': 3313.733079597044, 'duration': 0.02109074441434638, 'duration_hours': 0.5061778659443131, 'depth': 0.9864934122580689, 'depth_ppm': 13506.587741931142, 'sde': 7.468170648936445, 'transit_snr': 5.342439913799978, 'rp_rs': np.float64(0.1162178460561507), 'a_rs': 17.129899989156087, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5265.0, 'stellar_radius': 0.785, 'stellar_mass': 0.793, 'equilibrium_temp': 899.5099340522147, 'transit_probability': 9.857238920965257, 'planet_radius_earth': 0.8877689500783359, 'planet_radius_jupiter': 0.009375172193700546, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3313.69069444 3313.6920833  3313.69347216 ... 3339.19324035 3339.19462925
 3339.19601814]",[0.93100013 1.10237943 1.07064546 ... 1.0060468  0.96031476 0.99293815],"[3312.86154581 3312.86293467 3312.86432353 ... 3339.56268668 3339.56407558
 3339.56546448]",[0.92903427 1.04431128 1.02112711 ... 1.01488323 0.96713713 1.02266434],[0.14288996 0.14425584 0.14562171 ... 0.40213108 0.40349699 0.4048629 ],[0.14496067 0.14632623 0.14769179 ... 0.39812369 0.39948929 0.40085488],0.008534438042604923,0.8081567937155252,1.1192755004451937,0.0004713387959801849,0.6166070124010281,996.8215128445178,1210.5372543421256
138219758,1.478487190483855,3508.0275816497833,0.06684794466040447,89.99995231182439,3.6748531040509205,[0.99465023 0.99465534 0.99466149 ... 0.99469539 0.99470696 0.99471974],0.16499110076374388,1.6592025418719216e-05,0.026169497470607674,0.020744930554097887,46.19112771371054,10.171025496821272,9944,9949,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.1649911007671499), 'nit': 28, 'x': [1.4784872282973704, 3508.0275818408277, 0.06684855429420669, 90.0, 3.6749290684475313], 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH'}, 'Powell': {'success': True, 'fun': np.float64(0.16579515227670702), 'nit': 1, 'x': [1.478622400214369, 3508.400889466684, 0.04684842732161251, 89.99996406129212, 3.3114050893691207], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.16499110076374388), 'nit': 266, 'x': [1.478487190483855, 3508.0275816497833, 0.06684794466040447, 89.99995231182439, 3.6748531040509205], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 138219758, 'sector': 81, 'period': 1.4793244336005196, 'epoch': 3508.0260782441565, 'duration': 0.13586127692512165, 'duration_hours': 3.26067064620292, 'depth': 0.995211974907689, 'depth_ppm': 4788.025092311022, 'sde': 7.401230838476185, 'transit_snr': 6.392889617279334, 'rp_rs': np.float64(0.06919555688272927), 'a_rs': 3.7057405602572864, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5893.0, 'stellar_radius': 1.05, 'stellar_mass': 1.04, 'equilibrium_temp': 2164.6313190753867, 'transit_probability': 60.94733803216416, 'planet_radius_earth': 0.7070090622271304, 'planet_radius_jupiter': 0.007466280162536903, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[3506.55531306 3506.55670197 3506.55809088 ... 3533.17620423 3533.17759311
 3533.17898199]",[1.02122291 1.01728474 1.0149836  ... 0.97359001 0.96946233 0.97284167],"[3506.55531306 3506.55670197 3506.55809088 ... 3533.17620423 3533.17759311
 3533.17898199]",[1.02122291 1.01728474 1.0149836  ... 0.97359001 0.96946233 0.97284167],[0.00578592 0.0067248  0.00766368 ... 0.00108875 0.00202761 0.00296647],[0.00420606 0.00514547 0.00608489 ... 0.00969934 0.01063873 0.01157812],0.007212970103994002,0.6830222169649157,0.44686477053205165,3.058637855280098e-06,3.3268993692658104,2173.7092399609437,6145.960564696703
80224448,5.967387247128799,2505.1866172515292,0.009601811605273212,89.99957270142582,16.23390428525377,[1. 1. 1. ... 1. 1. 1.],2.145302173563809e-07,4.9073615462618015e-12,0.00037144126505108,0.00029409412079717837,53.4279192888101,10.001372741122921,43716,43721,"{'L-BFGS-B': {'success': True, 'fun': np.float64(2.1455240722963537e-07), 'nit': 0, 'x': [5.9685873629276225, 2505.1877452656063, 0.009305985231227104, 90.0, 16.357854970299634], 'message': 'CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL'}, 'Powell': {'success': True, 'fun': np.float64(2.149745398108195e-07), 'nit': 1, 'x': [5.968639339798408, 2504.777955002605, 0.007456623138661328, 88.72038372236719, 15.708182751510355], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(2.145302173563809e-07), 'nit': 306, 'x': [5.967387247128799, 2505.1866172515292, 0.009601811605273212, 89.99957270142582, 16.23390428525377], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 80224448, 'sector': 44, 'period': 5.9685873629276225, 'epoch': 2505.1877452656063, 'duration': 0.11722444294459668, 'duration_hours': 2.8133866306703204, 'depth': 0.9999133986388762, 'depth_ppm': 86.601361123817, 'sde': 8.090386743042524, 'transit_snr': 9.077224799793155, 'rp_rs': np.float64(0.009305985231227104), 'a_rs': 16.357854970299634, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 5987.0, 'stellar_radius': 1.02, 'stellar_mass': 1.04, 'equilibrium_temp': 1046.7213525186628, 'transit_probability': 13.412640125405348, 'planet_radius_earth': 0.09236767313077238, 'planet_radius_jupiter': 0.0009754371795229228, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[2500.1884043  2500.18863581 2500.18886731 ... 2524.44390072 2524.44413222
 2524.44436372]",[1.00004738 0.99915141 1.0001433  ... 0.99974965 0.99952996 1.00016704],"[2500.1884043  2500.18863581 2500.18886731 ... 2524.44390072 2524.44413222
 2524.44436372]",[1.00004738 0.99915141 1.0001433  ... 0.99974965 0.99952996 1.00016704],[0.16239126 0.16243004 0.16246883 ... 0.22625008 0.22628887 0.22632765],[0.16241183 0.16245063 0.16248942 ... 0.22708795 0.22712674 0.22716554],0.001006445185312545,0.0953039333055319,0.009219478610311693,0.00012106867579579412,2.836959135826043,1050.7097681527996,1351.5049619917877
158729099,5.64596130112605,2392.918748305674,0.06989874095891323,89.64174163297471,64.14060090513391,[1. 1. 1. ... 1. 1. 1.],0.004297640728951889,1.5964490077830196e-06,0.008820379619489855,0.007023820266751279,39.5037742564276,10.026594184764626,2692,2697,"{'L-BFGS-B': {'success': True, 'fun': np.float64(0.004306747133850722), 'nit': 10, 'x': [5.643152153342765, 2392.9211436558635, 0.061318904922599615, 90.0, 53.450506002717724], 'message': 'CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH'}, 'Powell': {'success': True, 'fun': np.float64(0.004346543015470071), 'nit': 1, 'x': [5.714797535146811, 2392.9215104362515, 0.03407896845678849, 89.62298181591017, 53.49546233968592], 'message': 'Optimization terminated successfully.'}, 'Nelder-Mead': {'success': True, 'fun': np.float64(0.004297640728951889), 'nit': 347, 'x': [5.64596130112605, 2392.918748305674, 0.06989874095891323, 89.64174163297471, 64.14060090513391], 'message': 'Optimization terminated successfully.'}}",True,Nelder-Mead,"{'tic_id': 158729099, 'sector': 40, 'period': 5.642636970604908, 'epoch': 2392.9215344045783, 'duration': 0.03589004141008417, 'duration_hours': 0.8613609938420201, 'depth': 0.9953685561754166, 'depth_ppm': 4631.443824583359, 'sde': 7.356242991485554, 'transit_snr': 5.1663060144935224, 'rp_rs': np.float64(0.06805471199397849), 'a_rs': 53.45050075427826, 'inclination': 90.0, 'impact_parameter': 0.0, 'stellar_teff': 4990.0, 'stellar_radius': 0.75, 'stellar_mass': 0.8, 'equilibrium_temp': 482.6248266619843, 'transit_probability': 3.018213372296403, 'planet_radius_earth': 0.49668030181005346, 'planet_radius_jupiter': 0.005245129776477907, 'quality_flag': 'REVIEW', 'detector': 'TLS', 'class_name': 'Planet'}","[2392.51669584 2392.51808475 2392.51947367 ... 2415.89334579 2415.89473469
 2415.89612359]",[0.97773277 0.99530207 1.00403266 ... 0.99539913 1.0119663  0.99855085],"[2390.65555593 2390.65694484 2390.65833375 ... 2418.85308497 2418.85447386
 2418.85586276]",[1.01094615 0.99566721 0.99423786 ... 0.99805736 1.00992423 0.99675879],"[-0.40158147 -0.40133533 -0.40108918 ... -0.40435603 -0.40410989
 -0.40386375]","[-0.40085156 -0.40060556 -0.40035955 ... -0.40656847 -0.40632247
 -0.40607647]",0.005387253237870599,0.5101384862033884,0.4885833987641308,0.40105497124056994,0.6670430904804039,440.5741739579825,251.51778102470024
