pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
"Kepler-1597 b","TIC 158722002","Kepler-1597",288.1639687,42.4810124,2016,2.94654179000,1.06000000,1.20000000,6377.00,1.390000,1.250000,1221.05000000
"Kepler-687 b","TIC 121988890","Kepler-687",289.3154576,39.1532911,2016,20.50586978000,3.52000000,12.20000000,4841.00,0.730000,0.770000,633.66000000
"Kepler-1596 b","TIC 350813882","Kepler-1596",285.5575066,49.3300866,2016,66.37337900000,1.90000000,4.27000000,5706.00,0.920000,0.950000,2146.23000000
"Kepler-692 b","TIC 138728891","Kepler-692",294.7768068,40.1537027,2016,21.81293494000,3.11000000,9.85000000,5440.00,0.860000,0.900000,991.33600000
"Kepler-150 c","TIC 121598758","Kepler-150",288.2341025,40.5208970,2014,7.38199800000,3.69000000,13.20000000,5560.00,0.939000,0.956000,891.09200000
"Kepler-1494 b","TIC 123499226","Kepler-1494",282.6573891,43.1625334,2016,91.08048200000,3.07000000,9.64000000,5659.00,0.940000,0.960000,1285.48000000
"Kepler-1502 b","TIC 184298883","Kepler-1502",296.1079271,39.3199201,2016,41.70836290000,3.18000000,10.20000000,6666.00,1.720000,1.440000,1514.02000000
"Kepler-1490 b","TIC 271959909","Kepler-1490",295.6935734,42.6094543,2016,92.43629730000,3.04000000,9.48000000,5515.00,0.870000,0.900000,862.92000000
"Kepler-1491 b","TIC 270617233","Kepler-1491",293.6297645,45.7406293,2016,16.58617620000,1.51000000,2.89000000,5728.00,0.990000,1.000000,2065.59000000
"Kepler-171 b","TIC 239229224","Kepler-171",296.7719082,41.7555958,2014,4.16697200000,2.34000000,6.08000000,5642.00,0.839000,0.978000,863.85500000
"Kepler-1926 b","TIC 159649308","Kepler-1926",291.1987905,44.1662033,2021,42.87770081000,2.31495961,5.97000000,5256.00,0.832000,0.768000,667.40500000
"Kepler-1631 b","TIC 271159855","Kepler-1631",294.6325781,43.8076687,2016,4.09513932000,1.35000000,2.39000000,5679.00,0.950000,0.970000,1305.99000000
"KOI-1599.02","TIC 170647523","KOI-1599",298.3738383,40.6184483,2019,13.60880000000,1.90000000,9.00000000,5833.00,0.972000,1.020000,1131.64000000
"Kepler-719 b","TIC 271767300","Kepler-719",295.5360628,43.8844116,2016,5.00731777900,8.52000000,54.50000000,5777.00,0.980000,0.990000,2497.51000000
"Kepler-734 b","TIC 272845785","Kepler-734",297.0456122,46.0273893,2016,6.10485285600,3.56000000,12.40000000,5326.00,0.780000,0.850000,1157.21000000
"Kepler-1408 b","TIC 123496782","Kepler-1408",282.6998783,45.4257884,2016,2.99793191000,0.89000000,0.64000000,6170.00,1.350000,1.210000,535.04800000
"Kepler-1427 b","TIC 271665352","Kepler-1427",295.3496546,45.1145372,2016,0.96897237600,1.10000000,1.37000000,5793.00,1.010000,1.010000,1220.00000000
"Kepler-1665 b","TIC 122442334","Kepler-1665",290.3962400,41.0399229,2020,11.95480000000,2.83910787,8.44000000,5049.84,0.777785,0.842000,335.51500000
"Kepler-342 e","TIC 63293562","Kepler-342",292.6780488,46.7266813,2016,1.64422461300,0.88000000,0.61500000,6366.00,1.340000,1.260000,781.61100000
"Kepler-267 b","TIC 269357457","Kepler-267",299.8305655,47.1575741,2014,3.35372800000,1.98000000,37.90000000,4258.00,0.555000,0.541571,264.99300000
"Kepler-1738 b","TIC 272080244","Kepler-1738",296.1313474,47.4388098,2021,7.67463016500,2.82472883,8.37000000,6063.00,1.001000,1.079000,1302.87000000
"Kepler-746 b","TIC 122515955","Kepler-746",290.6822097,37.3551593,2016,3.48159251000,1.11000000,1.41000000,5418.00,0.930000,0.910000,450.00000000
"Kepler-760 b","TIC 158494681","Kepler-760",287.5931997,44.1794278,2016,8.70419416000,3.06000000,9.59000000,5322.00,0.850000,0.890000,792.33600000
"Kepler-272 c","TIC 268704766","Kepler-272",299.1275257,47.5938319,2014,6.05734200000,1.79000000,97.80000000,5297.00,0.929000,0.910000,889.60800000
"Kepler-775 b","TIC 137211068","Kepler-775",291.4332781,41.7033162,2016,0.97486892600,1.19000000,1.81000000,5468.00,0.840000,0.920000,398.67600000
"Kepler-498 b","TIC 159384648","Kepler-498",290.3581592,44.5187225,2016,9.61375356000,3.03000000,9.43000000,5744.00,0.960000,0.980000,938.84400000
"Kepler-877 b","TIC 159175206","Kepler-877",289.8591023,46.5227429,2016,18.45847097000,2.12000000,5.14000000,5261.00,0.810000,0.850000,602.17600000
"Kepler-865 b","TIC 273499989","Kepler-865",297.7242257,43.5272796,2016,14.16399294000,2.49000000,6.76000000,5570.00,0.920000,0.930000,586.13700000
"Kepler-288 c","TIC 121785939","Kepler-288",288.9163997,39.5947523,2014,19.30577200000,2.85000000,8.50000000,5918.00,1.091000,0.842000,1194.15000000
"Kepler-794 b","TIC 121467823","Kepler-794",288.1336793,38.9968923,2016,11.13125132000,2.11000000,5.10000000,5839.00,1.380000,1.190000,931.19200000
"Kepler-485 b","TIC 27318774","Kepler-485",294.9963415,50.4700458,2016,3.24325979600,14.41000000,,5958.00,1.090000,1.070000,1140.95000000
"Kepler-340 c","TIC 184247532","Kepler-340",295.9334710,40.3005515,2014,22.82466900000,3.37000000,11.30000000,6620.00,1.850000,1.650000,808.76200000
"Kepler-333 b","TIC 137556197","Kepler-333",292.2861201,40.9135429,2014,12.55115800000,1.32000000,28.20000000,4259.00,0.534000,0.601000,324.41300000
"Kepler-951 b","TIC 121395761","Kepler-951",287.7375794,38.1146488,2016,71.52530845000,5.59000000,26.70000000,4834.00,0.730000,0.770000,382.50900000
"Kepler-66 b","TIC 270790035","Kepler-66",293.9815378,46.6877280,2013,17.81581500000,2.80000000,8.25000000,5962.00,0.966000,1.038000,1202.96000000
"Kepler-1805 b","TIC 120422519","Kepler-1805",285.0865387,40.8990506,2021,8.84794044500,1.54502915,3.00000000,3867.00,0.552000,0.581000,221.63900000
"Kepler-1792 b","TIC 138805992","Kepler-1792",294.8400788,39.0859757,2021,4.19577980000,2.51990972,6.89000000,5229.00,1.005000,0.878000,601.02900000
"Kepler-276 d","TIC 138213510","Kepler-276",293.5681970,39.0363123,2013,48.64800000000,2.80000000,16.30000000,5693.00,1.030000,1.100000,1144.86000000
"Kepler-372 c","TIC 350810559","Kepler-372",291.2562253,49.2589288,2014,20.05376300000,2.09000000,5.02000000,6509.00,1.137000,1.202000,1493.95000000
"Kepler-114 b","TIC 27011135","Kepler-114",294.1214820,48.3497977,2014,5.18854900000,1.26000000,1.09000000,4605.00,0.667000,0.770000,259.53300000
"Kepler-1207 b","TIC 27390527","Kepler-1207",295.0641963,49.3589615,2016,13.68237119000,1.62000000,3.26000000,5909.00,1.060000,1.060000,1754.19000000
"Kepler-1249 b","TIC 272719153","Kepler-1249",296.8948517,44.3717429,2016,24.33471270000,2.38000000,6.26000000,6202.00,1.280000,1.190000,1904.54000000
"Kepler-1859 b","TIC 270790094","Kepler-1859",293.9886751,46.7179996,2021,2.72959995300,1.58313575,3.13000000,5887.00,1.235000,1.090000,1331.25000000
"Kepler-1244 b","TIC 123447592","Kepler-1244",282.3012505,46.5161814,2016,3.70428172000,1.35000000,2.39000000,6680.00,1.770000,1.460000,1075.81000000
"Kepler-213 c","TIC 159521326","Kepler-213",290.8241931,44.6472832,2014,4.82296200000,2.34000000,6.08000000,5696.00,1.195000,1.070000,634.93900000
"Kepler-1388 b","TIC 164524311","Kepler-1388",283.3360156,47.1744499,2016,12.28546030000,2.59000000,7.22000000,4098.00,0.610000,0.630000,453.79500000
"Kepler-258 c","TIC 270854411","Kepler-258",294.0684116,46.5791357,2014,33.65307900000,3.61000000,12.70000000,4942.00,0.915000,0.820000,575.98800000
"Kepler-355 b","TIC 279915745","Kepler-355",285.7994917,42.8117427,2014,11.03189000000,1.46000000,2.73000000,6184.00,1.066000,0.933000,1432.17000000
"Kepler-324 e","TIC 243271716","Kepler-324",286.4714473,49.6490933,2021,13.97939968000,2.03862444,235.01400000,5191.00,0.826000,0.844000,501.57400000
"Kepler-330 b","TIC 158727691","Kepler-330",288.4474035,44.8017616,2014,8.25978000000,1.35000000,2.39000000,5117.00,0.722000,0.848000,717.52700000
"Kepler-233 c","TIC 27843776","Kepler-233",296.3665054,51.3194548,2014,60.41895500000,2.71000000,7.80000000,5360.00,0.758000,0.855000,856.41700000
"Kepler-174 d","TIC 158434144","Kepler-174",287.4389454,43.8320052,2014,247.35373000000,2.19000000,5.43000000,4880.00,0.622000,0.602000,384.75700000
"Kepler-200 c","TIC 120252452","Kepler-200",284.4099503,41.2374928,2014,10.22215700000,1.59000000,3.15000000,5678.00,0.944000,0.972000,665.91200000
"Kepler-130 d","TIC 121603794","Kepler-130",288.4505905,40.2452006,2014,87.51790500000,1.64000000,3.33000000,5884.00,1.127000,0.927000,316.66300000
"Kepler-541 b","TIC 138569175","Kepler-541",294.1496529,38.4582070,2016,5.08005848000,3.36000000,11.20000000,6166.00,2.060000,1.410000,1060.68000000
"Kepler-1585 b","TIC 272272564","Kepler-1585",296.1589897,44.5630457,2016,3.58274630000,1.79000000,3.86000000,5538.00,0.910000,0.940000,944.46500000
"Kepler-1275 b","TIC 270521167","Kepler-1275",293.5004955,44.9324455,2016,3.65691115000,1.48000000,2.79000000,6296.00,1.360000,1.230000,1153.98000000
"Kepler-60 d","TIC 158923465","Kepler-60",288.9612535,42.2650472,2012,11.89810000000,1.99000000,4.16000000,5905.00,1.257000,1.041000,1025.10000000
"Kepler-1176 b","TIC 273582656","Kepler-1176",297.9197240,45.2742038,2016,24.17385790000,2.45000000,6.57000000,5844.00,1.020000,1.010000,864.69900000
"Kepler-1225 b","TIC 122595850","Kepler-1225",290.6332748,40.1369671,2016,7.01075434000,1.82000000,3.97000000,6140.00,1.190000,1.130000,1347.52000000
"Kepler-1394 b","TIC 164527695","Kepler-1394",283.4532068,45.0840729,2016,3.93766373000,1.39000000,2.51000000,6481.00,2.550000,1.640000,640.40900000
"Kepler-1649 b","TIC 137558813","Kepler-1649",292.5029676,41.8299933,2017,8.68909900000,1.01700000,1.03000000,3240.00,0.231700,0.197700,92.19130000
"TOI-1246 c","TIC 230127302","TOI-1246",251.1158702,70.4299917,2022,5.90413700000,2.45109846,9.10000000,5213.00,0.864900,0.888900,169.42200000
"Kepler-1468 c","TIC 138219758","Kepler-1468",293.5198289,41.2773671,2016,3.54553021000,1.15000000,1.60000000,5893.00,1.050000,1.040000,1899.24000000
"Kepler-326 c","TIC 270956861","Kepler-326",294.3255898,46.0022646,2014,4.58035800000,1.40000000,17.40000000,5105.00,0.801000,0.910000,487.67500000
"Kepler-1085 c","TIC 158487108","Kepler-1085",287.4776359,46.1411685,2020,56.77710000000,3.26817741,10.70000000,5816.00,1.078300,1.050000,1364.53000000
"Kepler-1229 b","TIC 273373582","Kepler-1229",297.4868347,46.9966782,2016,86.82898900000,1.40000000,2.54000000,3784.00,0.510000,0.540000,265.48200000
"Kepler-1542 e","TIC 279915941","Kepler-1542",285.7284757,42.6544651,2016,5.10115756000,0.76000000,0.36300000,5564.00,0.990000,0.940000,399.11400000
"Kepler-1178 b","TIC 158729099","Kepler-1178",288.4561183,45.8022258,2016,31.80634000000,1.07000000,1.24000000,4990.00,0.750000,0.800000,482.28700000
"K2-187 c","TIC 332024125","K2-187",132.5235618,23.1924709,2018,2.87151200000,1.40000000,2.54000000,5438.00,0.830000,0.966999,330.91600000
"Kepler-1060 b","TIC 120691237","Kepler-1060",286.0252285,39.6309204,2016,46.87793670000,2.38000000,6.26000000,5797.00,0.990000,0.990000,946.56500000
"Kepler-990 b","TIC 273591945","Kepler-990",297.9381813,46.8813194,2016,9.91723428000,2.60000000,7.27000000,5948.00,1.080000,1.050000,802.16300000
"Kepler-1126 b","TIC 352013661","Kepler-1126",285.6919550,45.6893993,2016,108.59332900000,1.73000000,3.64000000,5798.00,0.930000,0.920000,635.73600000
"Kepler-100 c","TIC 159654016","Kepler-100",291.3861294,41.9901394,2014,12.81590000000,2.20000000,7.05000000,5825.00,1.490000,1.080000,304.64500000
"Kepler-172 c","TIC 237157751","Kepler-172",283.3684093,41.8218390,2014,6.38899600000,2.86000000,8.55000000,5526.00,1.085000,1.081000,828.59200000
"Kepler-663 b","TIC 273681023","Kepler-663",297.8082232,47.9466342,2016,4.99678284000,2.60000000,7.27000000,5264.00,0.820000,0.860000,1063.09000000
"HD 102117 b","TIC 267519701","HD 102117",176.2097267,-58.7040134,2005,20.81330000000,8.47000000,54.03110000,5655.00,1.230000,1.060000,39.57920000
"HD 137388 b","TIC 407090552","HD 137388",233.9150820,-80.2044169,2011,330.00000000000,9.32000000,63.56600000,5181.00,0.880000,0.680000,40.48410000
"HD 50554 b","TIC 80224448","HD 50554",103.6782730,24.2451409,2002,1293.00000000000,12.80000000,1859.29618095,5987.00,1.020000,1.040000,31.16640000
"WASP-24 b","TIC 460396820","WASP-24",227.2154975,2.3432860,2010,2.34121000000,15.46842000,394.10920000,6075.00,1.420000,1.430000,322.11400000
"HD 156846 b","TIC 75673519","HD 156846",260.1423366,-19.3343650,2007,359.51001000000,12.40000000,3391.24610000,6090.00,1.900000,1.380000,47.73320000
"WASP-151 b","TIC 262662119","WASP-151",349.0634651,0.3066895,2017,4.53347750000,13.30506009,100.43377661,5871.00,1.181000,1.081000,453.09900000
"Kepler-80 g","TIC 184296619","Kepler-80",296.1125759,39.9787451,2017,14.64558000000,1.13000000,0.06500000,4540.00,0.678000,0.830000,369.45100000
"Kepler-263 b","TIC 137637249","Kepler-263",292.4698022,37.5677941,2014,16.56808700000,2.67000000,7.61000000,5265.00,0.785000,0.793000,754.74700000
"K2-10 b","TIC 363573185","K2-10",172.1216476,1.6906217,2015,19.30553000000,3.77300000,25.20000000,5533.00,0.956000,0.880000,272.36000000
"TOI-411 b","TIC 100990000","HD 22946",54.8195380,-42.7630276,2022,4.04029500000,1.36200000,13.71000000,6169.00,1.117000,1.098000,62.77920000
"WASP-120 b","TIC 152476657","WASP-120",62.6160813,-45.8982434,2016,3.61126721000,15.58048317,1541.47550000,6450.00,1.684430,1.393000,381.17400000
"Kepler-1006 b","TIC 271960115","Kepler-1006",295.7542063,42.5373065,2016,19.76172042000,1.54000000,2.99000000,5328.00,0.740000,0.780000,1081.73800000
"Kepler-398 d","TIC 137155210","Kepler-398",291.4688524,40.3437001,2016,6.83437001000,0.88000000,0.61500000,4557.00,0.670000,0.720000,177.35500000
"TOI-4034 b","TIC 375654303","TOI-4034",335.1469845,71.7673462,2026,1.80209320000,17.71018951,276.51071409,5891.00,1.830000,1.190000,745.14500000
"TOI-5335 b","TIC 381360750","TOI-5335",46.9523734,15.3590831,2026,3.61365988443,4.02422162,15.30000000,5528.92,0.916633,0.945000,331.28900000
"Kepler-253 d","TIC 63065911","Kepler-253",291.8419337,44.8581240,2014,18.11986900000,3.17000000,10.20000000,5208.00,0.786000,0.860000,838.59500000
"K2-62 b","TIC 434094657","K2-62",334.3645089,-12.1874776,2016,6.67199000000,2.02000000,4.74000000,4455.00,0.696000,0.670000,112.46700000
"Kepler-369 b","TIC 26961231","Kepler-369",293.6743322,47.9084727,2014,2.73275600000,1.13000000,1.51000000,3591.00,0.471000,0.500000,214.00000000
"Kepler-657 b","TIC 159643991","Kepler-657",291.1973006,47.3077545,2016,24.54350418000,3.52000000,12.20000000,5808.00,1.010000,1.010000,1691.88000000
"Kepler-513 b","TIC 48503953","Kepler-513",285.0416235,50.0753913,2016,28.86235584000,2.20000000,5.48000000,5849.00,1.060000,1.020000,468.25800000
"TOI-1180 b","TIC 158002130","TOI-1180",214.5557741,82.1937642,2024,9.68676037800,3.07200000,10.00000000,4738.00,0.730000,0.750000,72.02380000
"11 UMi b","TIC 230061010","11 UMi",229.2745954,71.8239428,2009,516.21997000000,12.30000000,4684.81420000,4213.00,29.790000,2.780000,125.32100000
"Kepler-1390 b","TIC 264508835","Kepler-1390",298.6624419,48.2488659,2016,6.48021673000,1.18000000,1.76000000,5753.00,0.980000,0.980000,723.43100000
"WASP-60 b","TIC 288246496","WASP-60",356.6667136,31.1559115,2012,4.30500000000,9.86392000,174.80650000,5900.00,1.170000,1.190000,431.05200000
"Kepler-1762 b","TIC 122447896","Kepler-1762",290.4931471,39.7855117,2021,29.53910065000,2.76022913,8.05000000,6572.00,1.238000,1.298000,1663.74000000
"Kepler-98 b","TIC 120629799","Kepler-98",285.6616933,37.9645672,2014,1.54168000000,1.99000000,3.55000000,5539.00,1.110000,0.990000,350.31500000
"Kepler-403 c","TIC 159174926","Kepler-403",289.9214256,46.7445267,2014,54.28074900000,1.75000000,3.71000000,6090.00,1.329000,1.299000,840.26900000
"Kepler-292 b","TIC 271960465","Kepler-292",295.7661979,42.4242822,2014,2.58082700000,1.32000000,2.30000000,5299.00,0.826000,0.865000,1056.48000000
"K2-49 b","TIC 325335564","K2-49",177.3202331,3.4755183,2016,2.77065000000,1.93000000,4.38000000,4175.00,0.450000,0.510000,457.12500000
"HD 142245 b","TIC 172607132","HD 142245",238.2342443,15.4306118,2011,1299.00000000000,13.10000000,975.73810000,4922.00,4.630000,3.500000,97.23050000
"TOI-1452 b","TIC 420112589","TOI-1452",290.1739741,73.1951082,2022,11.06201000000,1.67200000,4.82000000,3185.00,0.275000,0.249000,30.52120000
"Kepler-110 b","TIC 26751563","Kepler-110",292.9291693,48.6028303,2014,12.69111200000,1.83000000,4.01000000,5960.00,1.149000,0.989000,586.53100000
"Kepler-1296 b","TIC 137410211","Kepler-1296",292.1251038,41.4077928,2016,8.38398650000,0.91000000,0.69300000,5359.00,0.830000,0.870000,1551.54000000
"Kepler-1221 b","TIC 279912260","Kepler-1221",285.8223636,45.7118423,2016,12.00096042000,1.88000000,4.19000000,5194.00,0.820000,0.870000,913.65000000
"Kepler-158 d","TIC 120103325","Kepler-158",284.0323723,39.7815365,2024,0.64508800000,0.43000000,0.04720000,4895.97,0.668000,0.656000,315.17700000
"Kepler-49 b","TIC 137555411","Kepler-49",292.2945208,40.5918123,2012,7.20000000000,2.57900000,9.77000000,4095.60,0.618000,0.607000,311.22200000
"TOI-1295 b","TIC 219852584","TOI-1295",256.6722026,67.8715032,2024,3.19688380000,15.69257298,451.31633794,6280.00,1.700000,1.380000,388.22700000
"Kepler-1691 b","TIC 120819731","Kepler-1691",286.2543962,41.0218373,2020,3.84820000000,1.83470985,4.02000000,6000.00,1.131520,1.110000,1267.67000000
"Kepler-180 c","TIC 27532033","Kepler-180",295.5712566,49.7745140,2014,41.88577500000,3.01000000,9.32000000,5731.00,1.063000,0.950000,695.65000000
"HATS-33 b","TIC 360742636","HATS-33",294.6336944,-55.3302692,2016,2.54955510000,13.78707000,378.85336000,5659.00,1.022000,1.062000,248.46000000
"K2-254 c","TIC 147683165","K2-254",185.5507926,-4.7172908,2018,12.11839000000,2.19000000,5.43000000,4629.00,0.670000,0.710000,227.77500000
"HD 38283 b","TIC 141411201","HD 38283",84.2605324,-73.6998131,2010,363.20001000000,14.00000000,127.13200000,5981.00,1.490000,1.370000,38.06150000
"Kepler-162 c","TIC 273036401","Kepler-162",297.2789115,43.7239693,2014,19.44635500000,3.03000000,9.43000000,5816.00,0.958000,1.053000,855.64100000
"TOI-375 d","TIC 280097543","TOI-375",47.1499034,-77.3833275,2026,297.90000000000,13.60000000,445.59542661,5259.90,2.900000,1.441000,396.21300000
"K2-248 b","TIC 176869982","K2-248",182.8173343,-9.4141696,2018,7.17256000000,2.57000000,7.13000000,5528.00,0.920000,0.880000,406.25400000
"Kepler-1252 b","TIC 268387099","Kepler-1252",298.9503634,46.6928437,2016,15.05403290000,1.67000000,3.43000000,5949.00,1.090000,1.060000,648.97900000
"WASP-35 b","TIC 43647325","WASP-35",76.0818912,-6.2297801,2011,3.16158000000,14.57170000,225.65930000,5990.00,1.080000,1.050000,202.21800000
"HD 155918 b","TIC 311649327","HD 155918",260.5364025,-75.3492390,2022,1.87567000000,2.67000000,7.62788177,5771.84,1.019060,1.030000,27.56100000
"Kepler-300 c","TIC 27458633","Kepler-300",295.2886934,48.5997243,2014,40.71495500000,2.25000000,5.69000000,5986.00,0.900000,1.070000,1098.45000000
"HD 55696 b","TIC 22598327","HD 55696",108.0622029,-38.1746390,2018,1827.00000000000,12.90000000,1357.12729789,6012.00,1.520000,1.290000,77.96930000
"Kepler-787 b","TIC 137318289","Kepler-787",291.6924773,38.5729105,2016,0.92831049800,1.28000000,2.18000000,4248.00,0.620000,0.650000,503.56800000
"Kepler-79 e","TIC 239306681","Kepler-79",300.5171067,44.3815508,2014,81.06650000000,3.53000000,3.80000000,6389.00,1.316000,1.244000,1020.72000000
"NGTS-12 b","TIC 157230659","NGTS-12",176.2499418,-35.6405630,2020,7.53280600000,11.74703200,66.10864000,5690.00,1.589000,1.021000,446.44200000
"Kepler-493 b","TIC 139104940","Kepler-493",295.3075252,38.8815716,2016,3.00387658100,15.13000000,,6457.00,1.540000,1.360000,1745.77000000
"TOI-4155 b","TIC 467331291","TOI-4155",325.6362269,77.7343836,2025,3.32072900000,3.21000000,10.40000000,5724.00,0.950000,1.160000,240.73700000
"HATS-28 b","TIC 6663331","HATS-28",284.3997616,-49.1385126,2016,3.18107810000,13.38354600,213.58176000,5498.00,0.922000,0.929000,535.38300000
"Kepler-214 c","TIC 164785720","Kepler-214",284.7548499,44.9560500,2014,28.77980000000,2.13000000,5.18000000,6169.00,1.352000,1.110000,1208.44000000
"HD 33142 b","TIC 169397663","HD 33142",76.8980559,-13.9863374,2011,330.00000000000,13.70000000,400.46379282,5025.40,4.170000,1.520000,121.37500000
"GJ 4274 b","TIC 12652442","GJ 4274",335.7805478,-17.6104078,2026,1.63390000000,1.53000000,2.97000000,3228.00,0.190000,0.180000,7.23556000
"Kepler-385 b","TIC 27082352","Kepler-385",294.3385109,50.3365178,2014,10.04368600000,2.73000000,12.80000000,6326.00,1.126000,0.992000,1432.61000000
"HD 27631 b","TIC 7652514","HD 27631",64.9392168,-41.9606604,2012,2198.14000000000,13.50000000,495.81231492,5737.00,0.923000,0.944000,50.28620000
"KIC 5479689 b","TIC 171975725","KIC 5479689",299.3254983,40.6381229,2021,1.70153100000,14.20000000,158.91420350,5459.10,0.894000,0.966000,454.95000000
"TOI-2120 b","TIC 389900760","TOI-2120",23.5073150,65.5139877,2024,5.79981640000,2.12200000,6.80000000,3131.00,0.245000,0.211000,32.17550000
"Kepler-1257 b","TIC 272084528","Kepler-1257",296.0756231,45.6270165,2016,2.66831376200,1.52000000,2.92000000,5502.00,0.870000,0.900000,1105.95000000
"Kepler-1744 b","TIC 159575346","Kepler-1744",291.0206823,42.4624633,2021,37.10110092000,3.76754004,13.60000000,5986.00,0.850000,0.886000,1091.63000000
"Kepler-901 b","TIC 122712179","Kepler-901",291.1528056,40.8876814,2016,3.51749439400,1.37000000,2.45000000,4184.00,0.570000,0.590000,253.86700000
"KELT-6 c","TIC 165987272","KELT-6",195.9818362,30.6401450,2015,1276.00000000000,13.00000000,1179.14930000,6272.00,1.529000,1.126000,240.72600000
"Kepler-298 b","TIC 48217868","Kepler-298",283.0398448,48.8253303,2014,10.47546400000,1.96000000,4.50000000,4465.00,0.582000,0.660000,518.20400000
"TIC 279401253 c","TIC 279401253","TIC 279401253",57.6572277,-15.0262251,2023,155.30000000000,12.60000000,2548.98382414,5951.00,1.060000,1.130000,285.58400000
"Kepler-143 c","TIC 28364164","Kepler-143",298.0676519,49.4125410,2014,27.08251100000,3.37000000,11.30000000,5848.00,1.359000,0.982000,809.46700000
"ups Leo b","TIC 49430557","ups Leo",174.2372188,-0.8235643,2021,385.20000000000,14.20000000,162.09248757,4836.00,11.220000,1.480000,52.59730000
"Kepler-808 b","TIC 26417717","Kepler-808",291.5941514,48.4454907,2016,0.63133235300,1.46000000,2.73000000,4653.00,0.710000,0.760000,321.00000000
"Kepler-885 b","TIC 299030528","Kepler-885",288.6615682,49.7371538,2016,18.11472949000,2.50000000,6.80000000,6187.00,1.350000,1.210000,651.31800000
"Kepler-151 c","TIC 137410997","Kepler-151",292.1627933,41.0231947,2014,24.67461200000,2.09000000,5.02000000,5460.00,0.830000,0.870000,649.91900000
"Kepler-923 b","TIC 138574253","Kepler-923",294.1710831,40.0551372,2016,6.93366476000,1.38000000,2.48000000,5988.00,1.260000,1.110000,1000.28000000
"Kepler-191 c","TIC 159647213","Kepler-191",291.1833211,45.3230937,2014,17.73850600000,1.86000000,4.12000000,5282.00,0.789000,0.857000,594.46400000
"K2-247 c","TIC 110999033","K2-247",188.8935189,-10.0692793,2018,6.49424000000,2.19000000,5.43000000,4667.00,0.690000,0.740000,258.11300000
"K2-322 b","TIC 277869696","K2-322",156.6226981,4.7640203,2020,8.20500000000,1.92000000,4.35000000,4141.00,0.602000,0.630000,123.41500000
"HATS-44 b","TIC 32499655","HATS-44",84.3267559,-27.9725758,2018,2.74390040000,11.96000300,177.98480000,5080.00,0.847000,0.860000,446.03500000
"K2-352 c","TIC 86130229","K2-352",140.4451478,18.4696280,2021,8.23488500000,1.92000000,4.35000000,5791.00,0.950000,0.980000,176.05100000
"TOI-1408 c","TIC 364186197","TOI-1408",313.5110469,72.5806455,2024,2.16640000000,2.22000000,7.60000000,6117.00,1.530000,1.312000,139.48400000
"Kepler-1460 b","TIC 352011765","Kepler-1460",285.5577888,44.0108221,2016,29.96332470000,1.96000000,4.50000000,4422.00,0.670000,0.700000,553.21800000
"Kepler-41 b","TIC 271042217","Kepler-41",294.5132465,45.9816453,2011,1.85555820000,14.46000000,177.98000000,5750.00,1.290000,1.150000,1093.08000000
"Kepler-229 d","TIC 399912169","Kepler-229",286.9994758,48.3757867,2014,41.19491200000,3.85000000,14.20000000,5120.00,0.728000,0.808000,826.26500000
"HD 72659 b","TIC 121284864","HD 72659",128.5128072,-1.5686323,2002,3549.00000000000,13.20000000,949.67128012,5929.00,1.360000,1.033000,51.89490000
"Kepler-11 b","TIC 169175503","Kepler-11",297.1150949,41.9091092,2010,10.30390000000,1.80000000,1.90000000,5663.00,1.065000,0.961000,646.34600000
"Kepler-900 b","TIC 272278496","Kepler-900",296.1772720,46.9989635,2016,6.99130860000,2.08000000,4.98000000,4836.00,0.730000,0.780000,487.52500000
"K2-201 c","TIC 125060509","K2-201",293.5607117,-23.1312775,2018,22.77987800000,3.28568401,10.80000000,5507.00,0.878161,0.956055,197.93200000
"Kepler-580 b","TIC 237188565","Kepler-580",283.4997537,40.5528053,2016,8.22241965600,2.57000000,7.13000000,4298.00,0.640000,0.670000,323.89900000
"Kepler-1723 b","TIC 271040560","Kepler-1723",294.4627362,46.8214022,2021,39.75289917000,2.88046569,8.65000000,6072.00,1.010000,0.960000,811.27800000
"omi UMa b","TIC 73416947","omi UMa",127.5649503,60.7177048,2012,1569.81000000000,13.00000000,1160.39151396,5075.00,13.840000,2.720000,54.91490000
"Kepler-163 b","TIC 271355638","Kepler-163",295.0027458,46.9873389,2014,7.81093700000,1.05000000,1.16000000,5776.00,0.917000,0.882000,689.81400000
"GJ 179 b","TIC 450102450","GJ 179",73.0245495,6.4752347,2009,2288.00000000000,13.80000000,301.93698665,3370.00,0.380000,0.357000,12.35600000
"HD 7924 b","TIC 468723402","HD 7924",20.4956562,76.7101475,2008,5.39792000000,,2058.25676373,5131.00,0.780000,0.650000,16.99220000
"Kepler-1218 b","TIC 159763595","Kepler-1218",291.5788505,44.5316825,2016,22.92212660000,1.44000000,2.67000000,5986.00,1.100000,1.060000,840.50300000
"HATS-57 b","TIC 178289267","HATS-57",60.9482779,-19.0568182,2019,2.35062100000,12.76705100,1000.21101000,5587.00,0.960000,1.026000,279.48500000
"Kepler-603 c","TIC 270948636","Kepler-603",294.2809679,42.2909295,2016,127.90757740000,6.50000000,34.50000000,5808.00,1.010000,1.010000,1539.63000000
