train_loss,train_acc,test_loss,test_acc
0.493746280670166,83.09859154929578,2.038082718849182,44.44444444444444
0.5161287486553192,83.09859154929578,2.0701682567596436,44.44444444444444
0.46237897872924805,84.50704225352112,2.076292872428894,44.44444444444444
0.5442465782165528,81.69014084507042,2.084106206893921,44.44444444444444
0.5506115555763245,78.87323943661971,2.1537426710128784,44.44444444444444
0.7786827623844147,76.05633802816901,2.2400261759757996,44.44444444444444
0.6411287665367127,77.46478873239437,2.2230926752090454,44.44444444444444
0.6588349282741547,80.28169014084507,2.1326470375061035,44.44444444444444
0.6466047048568726,77.46478873239437,2.12518572807312,44.44444444444444
0.8721023917198181,71.83098591549296,2.169156312942505,44.44444444444444
0.5638957619667053,80.28169014084507,2.1922637224197388,44.44444444444444
0.4779813885688782,88.73239436619718,2.1299139857292175,44.44444444444444
0.5145331978797912,81.69014084507042,2.105662226676941,44.44444444444444
0.4481105268001556,88.73239436619718,2.10033643245697,44.44444444444444
0.5422059774398804,81.69014084507042,2.1252880096435547,44.44444444444444
0.4668924808502197,81.69014084507042,2.1271122694015503,44.44444444444444
0.4591804563999176,84.50704225352112,2.103053569793701,44.44444444444444
0.5030346989631653,87.32394366197182,2.067879557609558,44.44444444444444
0.6371778666973114,81.69014084507042,2.117708384990692,44.44444444444444
0.4985437273979187,88.73239436619718,2.133667826652527,44.44444444444444
0.5344448685646057,83.09859154929578,2.16117000579834,44.44444444444444
0.6517009496688843,74.64788732394366,2.218593955039978,44.44444444444444
0.4141757369041443,83.09859154929578,2.228555202484131,44.44444444444444
0.5258595943450928,85.91549295774648,2.213960886001587,44.44444444444444
0.4286657512187958,85.91549295774648,2.191517472267151,44.44444444444444
0.4985627293586731,85.91549295774648,2.1707321405410767,44.44444444444444
0.4599055200815201,78.87323943661971,2.1605714559555054,44.44444444444444
0.453712522983551,91.54929577464789,2.1631001234054565,44.44444444444444
0.5750474691390991,74.64788732394366,2.211262822151184,44.44444444444444
0.4083181083202362,84.50704225352112,2.2349770069122314,44.44444444444444
0.4267324090003967,85.91549295774648,2.1921560764312744,44.44444444444444
0.5966970205307007,83.09859154929578,2.188055992126465,44.44444444444444
0.4510476887226105,91.54929577464789,2.191914916038513,44.44444444444444
0.391163045167923,90.14084507042253,2.2257007360458374,44.44444444444444
0.5077410638332367,81.69014084507042,2.173040509223938,44.44444444444444
0.48161710500717164,81.69014084507042,2.153279423713684,44.44444444444444
0.4429935336112976,87.32394366197182,2.1799310445785522,44.44444444444444
0.4319165229797363,88.73239436619718,2.1728729605674744,44.44444444444444
0.38467628657817843,84.50704225352112,2.180217206478119,44.44444444444444
0.6310493409633636,83.09859154929578,2.2318446040153503,44.44444444444444
