tic_id,period_median,period_p16,period_p84,period_std,epoch_median,epoch_p16,epoch_p84,epoch_std,rp_rs_median,rp_rs_p16,rp_rs_p84,rp_rs_std,inclination_median,inclination_p16,inclination_p84,inclination_std,a_rs_median,a_rs_p16,a_rs_p84,a_rs_std,acceptance_fraction,n_effective,error
158002130,24.84886089801256,7.413348840485136,42.233349239085804,14.585395499483406,5260.273016964733,-249896388486.3428,88323577902.18481,213152006017046.0,0.27318078409426966,0.0746294247963814,0.4395542576569031,0.15318784800405308,79.3009594427715,72.6769870358386,87.15019753674919,6.064544863991093,16.385227111755746,5.551624955262994,26.297430073527917,8.649606219598011,0.30927777777777776,26400,
460396820,27.257900353181206,8.48821201858707,43.42697911208615,14.802225142225078,22939.788346573376,-132218622195.19522,118727033845.62486,126915107643278.53,0.2688528578708782,0.06891886077899373,0.4313606653221235,0.1520133381435284,79.68879307906508,72.47600843409163,87.14849029140476,6.152515078804321,16.755782753839412,5.813444575324443,26.048039705244726,8.454588602099447,0.31402777777777774,26400,
152476657,21.872075242308185,6.32178361783393,42.427676225741536,15.16641408165073,5485.803913112579,-2964678942.7993317,3872150895.814501,1048504121752.5265,0.24223643086482755,0.07111945868777653,0.4269004079575284,0.14875084752510231,80.2047883869311,72.82638770532608,87.08040886720455,5.977358806235827,13.996173191641189,4.658040669707906,25.957492254312825,8.898686439115238,0.3091111111111111,26400,
